10_0.85_0.5.jpg,29.82,0.931
1_0.85_0.25.jpg,30.25,0.969
2_0.85_0.5.jpg,31.05,0.970
3_0.85_0.75.jpg,29.27,0.895
4_0.85_1.jpg,26.15,0.876
5_0.85_1.25.jpg,27.22,0.849
6_0.85_1.5.jpg,26.87,0.804
7_0.85_1.75.jpg,26.29,0.844
8_0.85_2.jpg,25.24,0.805
9_0.85_0.25.jpg,27.31,0.952
